filename,contorno,numeros,agujas
incorrect/reloj_183.png,0,0,0
incorrect/reloj_185.png,0,0,0
incorrect/reloj_105.png,0,0,0
correct/reloj_001.jpg,1,0,0
correct/reloj_032.png,0,1,0
correct/reloj_033.png,0,1,1
correct/reloj_181.jpg,1,1,0
incorrect/reloj_199.png,0,0,0
incorrect/reloj_243.jpg,0,0,0
correct/reloj_047.png,1,1,1
incorrect/reloj_252.png,0,0,0
correct/reloj_070.png,0,0,1
incorrect/reloj_256.png,0,0,0
incorrect/reloj_160.png,0,0,0
incorrect/reloj_090.png,0,0,0
correct/reloj_152.jpg,1,0,0
correct/reloj_022.png,0,1,1
incorrect/reloj_181.png,0,0,0
incorrect/reloj_130.png,0,0,0
incorrect/reloj_311.jpg,0,1,0
incorrect/reloj_003.png,0,0,0
incorrect/reloj_187.png,0,0,0
incorrect/reloj_086.png,0,0,0
incorrect/reloj_286.png,0,0,0
incorrect/reloj_061.png,0,0,0
correct/reloj_058.png,0,0,1
correct/reloj_194.jpg,1,1,1
correct/reloj_174.jpg,1,1,0
incorrect/reloj_029.png,0,0,0
incorrect/reloj_013.png,0,0,0
incorrect/reloj_278.png,0,0,0
incorrect/reloj_132.png,0,0,0
incorrect/reloj_120.png,0,0,0
correct/reloj_125.png,0,1,0
correct/reloj_039.png,0,1,1
incorrect/reloj_057.png,0,0,0
incorrect/reloj_168.png,0,0,0
incorrect/reloj_115.png,0,0,0
correct/reloj_038.png,0,1,1
incorrect/reloj_116.png,0,0,0
correct/reloj_216.png,0,1,1
correct/reloj_073.png,0,1,0
incorrect/reloj_309.jpg,0,1,0
incorrect/reloj_066.png,0,0,0
incorrect/reloj_039.png,0,0,0
incorrect/reloj_210.png,0,0,0
correct/reloj_196.jpg,1,1,1
correct/reloj_063.png,0,0,1
incorrect/reloj_078.png,0,0,0
incorrect/reloj_042.png,0,0,0
incorrect/reloj_032.png,0,0,0
incorrect/reloj_025.png,0,0,0
incorrect/reloj_222.png,0,0,0
correct/reloj_189.jpg,1,1,1
incorrect/reloj_266.png,0,0,0
incorrect/reloj_064.png,0,0,0
incorrect/reloj_148.png,0,0,0
incorrect/reloj_069.png,0,0,0
incorrect/reloj_007.png,0,0,0
incorrect/reloj_186.png,0,0,0
incorrect/reloj_294.png,0,0,0
correct/reloj_079.png,0,1,0
correct/reloj_234.png,0,0,1
correct/reloj_046.png,1,1,0
incorrect/reloj_031_aug0.png,0,0,0
incorrect/reloj_031_aug1.png,0,0,0
incorrect/reloj_031_aug2.png,0,0,0
incorrect/reloj_031_aug3.png,0,0,0
incorrect/reloj_031_aug4.png,0,0,0
incorrect/reloj_031_aug5.png,0,0,0
incorrect/reloj_031_aug6.png,0,0,0
incorrect/reloj_058_aug0.png,0,0,0
incorrect/reloj_058_aug1.png,0,0,0
incorrect/reloj_058_aug2.png,0,0,0
incorrect/reloj_058_aug3.png,0,0,0
incorrect/reloj_058_aug4.png,0,0,0
incorrect/reloj_058_aug5.png,0,0,0
incorrect/reloj_058_aug6.png,0,0,0
incorrect/reloj_143_aug0.png,0,0,0
incorrect/reloj_143_aug1.png,0,0,0
incorrect/reloj_143_aug2.png,0,0,0
incorrect/reloj_143_aug3.png,0,0,0
incorrect/reloj_143_aug4.png,0,0,0
incorrect/reloj_143_aug5.png,0,0,0
incorrect/reloj_143_aug6.png,0,0,0
incorrect/reloj_159_aug0.png,0,0,0
incorrect/reloj_159_aug1.png,0,0,0
incorrect/reloj_159_aug2.png,0,0,0
incorrect/reloj_159_aug3.png,0,0,0
incorrect/reloj_159_aug4.png,0,0,0
incorrect/reloj_159_aug5.png,0,0,0
incorrect/reloj_159_aug6.png,0,0,0
incorrect/reloj_156_aug0.png,0,0,0
incorrect/reloj_156_aug1.png,0,0,0
incorrect/reloj_156_aug2.png,0,0,0
incorrect/reloj_156_aug3.png,0,0,0
incorrect/reloj_156_aug4.png,0,0,0
incorrect/reloj_156_aug5.png,0,0,0
incorrect/reloj_156_aug6.png,0,0,0
incorrect/reloj_261_aug0.jpg,0,0,0
incorrect/reloj_261_aug1.jpg,0,0,0
incorrect/reloj_261_aug2.jpg,0,0,0
incorrect/reloj_261_aug3.jpg,0,0,0
incorrect/reloj_261_aug4.jpg,0,0,0
incorrect/reloj_261_aug5.jpg,0,0,0
incorrect/reloj_261_aug6.jpg,0,0,0
incorrect/reloj_147_aug0.png,0,0,0
incorrect/reloj_147_aug1.png,0,0,0
incorrect/reloj_147_aug2.png,0,0,0
incorrect/reloj_147_aug3.png,0,0,0
incorrect/reloj_147_aug4.png,0,0,0
incorrect/reloj_147_aug5.png,0,0,0
incorrect/reloj_147_aug6.png,0,0,0
incorrect/reloj_227_aug0.png,0,0,0
incorrect/reloj_227_aug1.png,0,0,0
incorrect/reloj_227_aug2.png,0,0,0
incorrect/reloj_227_aug3.png,0,0,0
incorrect/reloj_227_aug4.png,0,0,0
incorrect/reloj_227_aug5.png,0,0,0
incorrect/reloj_227_aug6.png,0,0,0
incorrect/reloj_177_aug0.png,0,0,0
incorrect/reloj_177_aug1.png,0,0,0
incorrect/reloj_177_aug2.png,0,0,0
incorrect/reloj_177_aug3.png,0,0,0
incorrect/reloj_177_aug4.png,0,0,0
incorrect/reloj_177_aug5.png,0,0,0
incorrect/reloj_177_aug6.png,0,0,0
incorrect/reloj_077_aug0.png,0,0,0
incorrect/reloj_077_aug1.png,0,0,0
incorrect/reloj_077_aug2.png,0,0,0
incorrect/reloj_077_aug3.png,0,0,0
incorrect/reloj_077_aug4.png,0,0,0
incorrect/reloj_077_aug5.png,0,0,0
incorrect/reloj_077_aug6.png,0,0,0
incorrect/reloj_220_aug0.png,0,0,0
incorrect/reloj_220_aug1.png,0,0,0
incorrect/reloj_220_aug2.png,0,0,0
incorrect/reloj_220_aug3.png,0,0,0
incorrect/reloj_220_aug4.png,0,0,0
incorrect/reloj_220_aug5.png,0,0,0
incorrect/reloj_220_aug6.png,0,0,0
incorrect/reloj_094_aug0.png,0,0,0
incorrect/reloj_094_aug1.png,0,0,0
incorrect/reloj_094_aug2.png,0,0,0
incorrect/reloj_094_aug3.png,0,0,0
incorrect/reloj_094_aug4.png,0,0,0
incorrect/reloj_094_aug5.png,0,0,0
incorrect/reloj_094_aug6.png,0,0,0
incorrect/reloj_234_aug0.png,0,0,0
incorrect/reloj_234_aug1.png,0,0,0
incorrect/reloj_234_aug2.png,0,0,0
incorrect/reloj_234_aug3.png,0,0,0
incorrect/reloj_234_aug4.png,0,0,0
incorrect/reloj_234_aug5.png,0,0,0
incorrect/reloj_234_aug6.png,0,0,0
incorrect/reloj_196_aug0.png,0,0,0
incorrect/reloj_196_aug1.png,0,0,0
incorrect/reloj_196_aug2.png,0,0,0
incorrect/reloj_196_aug3.png,0,0,0
incorrect/reloj_196_aug4.png,0,0,0
incorrect/reloj_196_aug5.png,0,0,0
incorrect/reloj_196_aug6.png,0,0,0
incorrect/reloj_046_aug0.png,0,0,0
incorrect/reloj_046_aug1.png,0,0,0
incorrect/reloj_046_aug2.png,0,0,0
incorrect/reloj_046_aug3.png,0,0,0
incorrect/reloj_046_aug4.png,0,0,0
incorrect/reloj_046_aug5.png,0,0,0
incorrect/reloj_046_aug6.png,0,0,0
incorrect/reloj_141_aug0.png,0,0,0
incorrect/reloj_141_aug1.png,0,0,0
incorrect/reloj_141_aug2.png,0,0,0
incorrect/reloj_141_aug3.png,0,0,0
incorrect/reloj_141_aug4.png,0,0,0
incorrect/reloj_141_aug5.png,0,0,0
incorrect/reloj_141_aug6.png,0,0,0
incorrect/reloj_259_aug0.jpg,0,0,0
incorrect/reloj_259_aug1.jpg,0,0,0
incorrect/reloj_259_aug2.jpg,0,0,0
incorrect/reloj_259_aug3.jpg,0,0,0
incorrect/reloj_259_aug4.jpg,0,0,0
incorrect/reloj_259_aug5.jpg,0,0,0
incorrect/reloj_259_aug6.jpg,0,0,0
incorrect/reloj_155_aug0.png,0,0,0
incorrect/reloj_155_aug1.png,0,0,0
incorrect/reloj_155_aug2.png,0,0,0
incorrect/reloj_155_aug3.png,0,0,0
incorrect/reloj_155_aug4.png,0,0,0
incorrect/reloj_155_aug5.png,0,0,0
incorrect/reloj_155_aug6.png,0,0,0
incorrect/reloj_026_aug0.png,0,0,0
incorrect/reloj_026_aug1.png,0,0,0
incorrect/reloj_026_aug2.png,0,0,0
incorrect/reloj_026_aug3.png,0,0,0
incorrect/reloj_026_aug4.png,0,0,0
incorrect/reloj_026_aug5.png,0,0,0
incorrect/reloj_026_aug6.png,0,0,0
incorrect/reloj_016_aug0.png,0,0,0
incorrect/reloj_016_aug1.png,0,0,0
incorrect/reloj_016_aug2.png,0,0,0
incorrect/reloj_016_aug3.png,0,0,0
incorrect/reloj_016_aug4.png,0,0,0
incorrect/reloj_016_aug5.png,0,0,0
incorrect/reloj_016_aug6.png,0,0,0
incorrect/reloj_245_aug0.jpg,0,0,0
incorrect/reloj_245_aug1.jpg,0,0,0
incorrect/reloj_245_aug2.jpg,0,0,0
incorrect/reloj_245_aug3.jpg,0,0,0
incorrect/reloj_245_aug4.jpg,0,0,0
incorrect/reloj_245_aug5.jpg,0,0,0
incorrect/reloj_245_aug6.jpg,0,0,0
incorrect/reloj_300_aug0.png,0,0,0
incorrect/reloj_300_aug1.png,0,0,0
incorrect/reloj_300_aug2.png,0,0,0
incorrect/reloj_300_aug3.png,0,0,0
incorrect/reloj_300_aug4.png,0,0,0
incorrect/reloj_300_aug5.png,0,0,0
incorrect/reloj_300_aug6.png,0,0,0
incorrect/reloj_073_aug0.png,0,0,0
incorrect/reloj_073_aug1.png,0,0,0
incorrect/reloj_073_aug2.png,0,0,0
incorrect/reloj_073_aug3.png,0,0,0
incorrect/reloj_073_aug4.png,0,0,0
incorrect/reloj_073_aug5.png,0,0,0
incorrect/reloj_073_aug6.png,0,0,0
incorrect/reloj_119_aug0.png,0,0,0
incorrect/reloj_119_aug1.png,0,0,0
incorrect/reloj_119_aug2.png,0,0,0
incorrect/reloj_119_aug3.png,0,0,0
incorrect/reloj_119_aug4.png,0,0,0
incorrect/reloj_119_aug5.png,0,0,0
incorrect/reloj_119_aug6.png,0,0,0
incorrect/reloj_145_aug0.png,0,0,0
incorrect/reloj_145_aug1.png,0,0,0
incorrect/reloj_145_aug2.png,0,0,0
incorrect/reloj_145_aug3.png,0,0,0
incorrect/reloj_145_aug4.png,0,0,0
incorrect/reloj_145_aug5.png,0,0,0
incorrect/reloj_145_aug6.png,0,0,0
incorrect/reloj_283_aug0.jpg,0,0,0
incorrect/reloj_283_aug1.jpg,0,0,0
incorrect/reloj_283_aug2.jpg,0,0,0
incorrect/reloj_283_aug3.jpg,0,0,0
incorrect/reloj_283_aug4.jpg,0,0,0
incorrect/reloj_283_aug5.jpg,0,0,0
incorrect/reloj_283_aug6.jpg,0,0,0
incorrect/reloj_079_aug0.png,0,0,0
incorrect/reloj_079_aug1.png,0,0,0
incorrect/reloj_079_aug2.png,0,0,0
incorrect/reloj_079_aug3.png,0,0,0
incorrect/reloj_079_aug4.png,0,0,0
incorrect/reloj_079_aug5.png,0,0,0
incorrect/reloj_079_aug6.png,0,0,0
incorrect/reloj_165_aug0.png,0,0,0
incorrect/reloj_165_aug1.png,0,0,0
incorrect/reloj_165_aug2.png,0,0,0
incorrect/reloj_165_aug3.png,0,0,0
incorrect/reloj_165_aug4.png,0,0,0
incorrect/reloj_165_aug5.png,0,0,0
incorrect/reloj_165_aug6.png,0,0,0
incorrect/reloj_097_aug0.png,0,0,0
incorrect/reloj_097_aug1.png,0,0,0
incorrect/reloj_097_aug2.png,0,0,0
incorrect/reloj_097_aug3.png,0,0,0
incorrect/reloj_097_aug4.png,0,0,0
incorrect/reloj_097_aug5.png,0,0,0
incorrect/reloj_097_aug6.png,0,0,0
incorrect/reloj_113_aug0.png,0,0,0
incorrect/reloj_113_aug1.png,0,0,0
incorrect/reloj_113_aug2.png,0,0,0
incorrect/reloj_113_aug3.png,0,0,0
incorrect/reloj_113_aug4.png,0,0,0
incorrect/reloj_113_aug5.png,0,0,0
incorrect/reloj_113_aug6.png,0,0,0
incorrect/reloj_118_aug0.png,0,0,0
incorrect/reloj_118_aug1.png,0,0,0
incorrect/reloj_118_aug2.png,0,0,0
incorrect/reloj_118_aug3.png,0,0,0
incorrect/reloj_118_aug4.png,0,0,0
incorrect/reloj_118_aug5.png,0,0,0
incorrect/reloj_118_aug6.png,0,0,0
incorrect/reloj_272_aug0.png,0,0,0
incorrect/reloj_272_aug1.png,0,0,0
incorrect/reloj_272_aug2.png,0,0,0
incorrect/reloj_272_aug3.png,0,0,0
incorrect/reloj_272_aug4.png,0,0,0
incorrect/reloj_272_aug5.png,0,0,0
incorrect/reloj_272_aug6.png,0,0,0
incorrect/reloj_171_aug0.png,0,0,0
incorrect/reloj_171_aug1.png,0,0,0
incorrect/reloj_171_aug2.png,0,0,0
incorrect/reloj_171_aug3.png,0,0,0
incorrect/reloj_171_aug4.png,0,0,0
incorrect/reloj_171_aug5.png,0,0,0
incorrect/reloj_171_aug6.png,0,0,0
incorrect/reloj_008_aug0.png,0,0,0
incorrect/reloj_008_aug1.png,0,0,0
incorrect/reloj_008_aug2.png,0,0,0
incorrect/reloj_008_aug3.png,0,0,0
incorrect/reloj_008_aug4.png,0,0,0
incorrect/reloj_008_aug5.png,0,0,0
incorrect/reloj_008_aug6.png,0,0,0
incorrect/reloj_230_aug0.png,0,0,0
incorrect/reloj_230_aug1.png,0,0,0
incorrect/reloj_230_aug2.png,0,0,0
incorrect/reloj_230_aug3.png,0,0,0
incorrect/reloj_230_aug4.png,0,0,0
incorrect/reloj_230_aug5.png,0,0,0
incorrect/reloj_230_aug6.png,0,0,0
incorrect/reloj_289_aug0.jpg,0,0,0
incorrect/reloj_289_aug1.jpg,0,0,0
incorrect/reloj_289_aug2.jpg,0,0,0
incorrect/reloj_289_aug3.jpg,0,0,0
incorrect/reloj_289_aug4.jpg,0,0,0
incorrect/reloj_289_aug5.jpg,0,0,0
incorrect/reloj_289_aug6.jpg,0,0,0
incorrect/reloj_273_aug0.jpg,0,0,0
incorrect/reloj_273_aug1.jpg,0,0,0
incorrect/reloj_273_aug2.jpg,0,0,0
incorrect/reloj_273_aug3.jpg,0,0,0
incorrect/reloj_273_aug4.jpg,0,0,0
incorrect/reloj_273_aug5.jpg,0,0,0
incorrect/reloj_273_aug6.jpg,0,0,0
incorrect/reloj_257_aug0.jpg,0,0,0
incorrect/reloj_257_aug1.jpg,0,0,0
incorrect/reloj_257_aug2.jpg,0,0,0
incorrect/reloj_257_aug3.jpg,0,0,0
incorrect/reloj_257_aug4.jpg,0,0,0
incorrect/reloj_257_aug5.jpg,0,0,0
incorrect/reloj_257_aug6.jpg,0,0,0
incorrect/reloj_233_aug0.png,0,0,0
incorrect/reloj_233_aug1.png,0,0,0
incorrect/reloj_233_aug2.png,0,0,0
incorrect/reloj_233_aug3.png,0,0,0
incorrect/reloj_233_aug4.png,0,0,0
incorrect/reloj_233_aug5.png,0,0,0
incorrect/reloj_233_aug6.png,0,0,0
incorrect/reloj_019_aug0.png,0,0,0
incorrect/reloj_019_aug1.png,0,0,0
incorrect/reloj_019_aug2.png,0,0,0
incorrect/reloj_019_aug3.png,0,0,0
incorrect/reloj_019_aug4.png,0,0,0
incorrect/reloj_019_aug5.png,0,0,0
incorrect/reloj_019_aug6.png,0,0,0
incorrect/reloj_231_aug0.png,0,0,0
incorrect/reloj_231_aug1.png,0,0,0
incorrect/reloj_231_aug2.png,0,0,0
incorrect/reloj_231_aug3.png,0,0,0
incorrect/reloj_231_aug4.png,0,0,0
incorrect/reloj_231_aug5.png,0,0,0
incorrect/reloj_231_aug6.png,0,0,0
incorrect/reloj_269_aug0.jpg,0,0,0
incorrect/reloj_269_aug1.jpg,0,0,0
incorrect/reloj_269_aug2.jpg,0,0,0
incorrect/reloj_269_aug3.jpg,0,0,0
incorrect/reloj_269_aug4.jpg,0,0,0
incorrect/reloj_269_aug5.jpg,0,0,0
incorrect/reloj_269_aug6.jpg,0,0,0
incorrect/reloj_052_aug0.png,0,0,0
incorrect/reloj_052_aug1.png,0,0,0
incorrect/reloj_052_aug2.png,0,0,0
incorrect/reloj_052_aug3.png,0,0,0
incorrect/reloj_052_aug4.png,0,0,0
incorrect/reloj_052_aug5.png,0,0,0
incorrect/reloj_052_aug6.png,0,0,0
incorrect/reloj_153_aug0.png,0,0,0
incorrect/reloj_153_aug1.png,0,0,0
incorrect/reloj_153_aug2.png,0,0,0
incorrect/reloj_153_aug3.png,0,0,0
incorrect/reloj_153_aug4.png,0,0,0
incorrect/reloj_153_aug5.png,0,0,0
incorrect/reloj_153_aug6.png,0,0,0
incorrect/reloj_060_aug0.png,0,0,0
incorrect/reloj_060_aug1.png,0,0,0
incorrect/reloj_060_aug2.png,0,0,0
incorrect/reloj_060_aug3.png,0,0,0
incorrect/reloj_060_aug4.png,0,0,0
incorrect/reloj_060_aug5.png,0,0,0
incorrect/reloj_060_aug6.png,0,0,0
incorrect/reloj_070_aug0.png,0,0,0
incorrect/reloj_070_aug1.png,0,0,0
incorrect/reloj_070_aug2.png,0,0,0
incorrect/reloj_070_aug3.png,0,0,0
incorrect/reloj_070_aug4.png,0,0,0
incorrect/reloj_070_aug5.png,0,0,0
incorrect/reloj_070_aug6.png,0,0,0
incorrect/reloj_284_aug0.png,0,0,0
incorrect/reloj_284_aug1.png,0,0,0
incorrect/reloj_284_aug2.png,0,0,0
incorrect/reloj_284_aug3.png,0,0,0
incorrect/reloj_284_aug4.png,0,0,0
incorrect/reloj_284_aug5.png,0,0,0
incorrect/reloj_284_aug6.png,0,0,0
incorrect/reloj_036_aug0.png,0,0,0
incorrect/reloj_036_aug1.png,0,0,0
incorrect/reloj_036_aug2.png,0,0,0
incorrect/reloj_036_aug3.png,0,0,0
incorrect/reloj_036_aug4.png,0,0,0
incorrect/reloj_036_aug5.png,0,0,0
incorrect/reloj_036_aug6.png,0,0,0
